Date,AAPL,ABT,ACN,ADBE,AMGN,AMZN,AVGO,BAC,BMY,CAT,COST,CRM,CSCO,CVX,DIS,GE,GOOG,HD,HON,IBM,INTC,JPM,KO,LIN,LLY,LOW,MA,MCD,MDT,META,MRK,MSFT,NEE,NFLX,NKE,NVDA,PEP,PFE,PG,QCOM,SBUX,T,TMO,TSLA,TXN,UNH,V,VZ,WMT,XOM
2024-08-08,212.59547424316406,108.17376708984375,311.7223815917969,530.239990234375,317.32305908203125,165.8000030517578,144.43701171875,37.51573944091797,45.334163665771484,332.1338806152344,837.390869140625,248.0562744140625,44.874969482421875,139.89620971679688,85.5807876586914,164.78952026367188,163.25318908691406,342.2513427734375,196.70631408691406,188.19317626953125,20.489999771118164,200.539794921875,67.25189208984375,443.3993225097656,841.2848510742188,233.07786560058594,453.5860595703125,266.4703063964844,80.23077392578125,508.2817077636719,111.30268859863281,400.3597412109375,75.90272521972656,630.3499755859375,73.11541748046875,104.94413757324219,168.13648986816406,27.859539031982422,167.79576110839844,162.3724822998047,74.4281005859375,18.715354919433594,598.7072143554688,198.83999633789062,190.6260223388672,559.6914672851562,258.3831481933594,38.58280563354492,67.13418579101562,114.96696472167969
2024-08-09,215.51568603515625,107.13893127441406,311.6729736328125,536.2999877929688,315.1730041503906,166.94000244140625,146.93446350097656,37.584476470947266,45.20836639404297,334.208740234375,852.8531494140625,251.4517059326172,44.5224723815918,140.3802947998047,85.82968139648438,166.30198669433594,164.7976531982422,342.54608154296875,195.1410675048828,188.69583129882812,19.709999084472656,202.2498016357422,67.20296478271484,442.8841247558594,887.43408203125,232.58474731445312,454.78082275390625,263.2474365234375,80.06486511230469,516.4002075195312,111.91822814941406,403.67047119140625,75.82442474365234,633.9400024414062,73.26323699951172,104.72418975830078,168.156005859375,27.656112670898438,167.47169494628906,161.90982055664062,73.77961730957031,18.80217933654785,594.8557739257812,200.0,189.55111694335938,552.2979125976562,258.8315734863281,38.80181121826172,67.42192840576172,115.90316772460938
2024-08-12,217.0522918701172,106.24209594726562,309.82763671875,530.9299926757812,312.7394714355469,166.8000030517578,147.29124450683594,37.47646713256836,45.5373649597168,332.0054626464844,861.4722290039062,250.23692321777344,43.92518615722656,140.4093475341797,85.5708236694336,166.04327392578125,163.36280822753906,339.7655334472656,193.7235107421875,186.75418090820312,19.360000610351562,202.63307189941406,66.70393371582031,442.6463623046875,880.1688842773438,227.8902587890625,453.6955871582031,264.7704162597656,79.2353286743164,514.5849609375,110.872802734375,404.4559020996094,75.94188690185547,633.1400146484375,73.55889129638672,108.99313354492188,167.2098388671875,27.559246063232422,163.80880737304688,160.34466552734375,75.6857681274414,18.744295120239258,597.7393188476562,197.49000549316406,189.40318298339844,558.75244140625,258.96112060546875,38.59232711791992,68.16609954833984,116.04944610595703
2024-08-13,220.78408813476562,106.67572784423828,315.1269226074219,535.219970703125,316.1112365722656,170.22999572753906,154.7638397216797,37.761199951171875,47.47265625,334.74224853515625,862.7191772460938,253.51287841796875,44.424556732177734,139.56698608398438,85.22237396240234,167.1278839111328,165.33570861816406,343.9510803222656,193.66444396972656,188.24246215820312,20.469999313354492,204.35289001464844,66.9876937866211,445.53936767578125,903.72607421875,232.93980407714844,457.3494873046875,265.60565185546875,80.28932189941406,527.1416625976562,111.76189422607422,411.6142578125,76.4704818725586,648.02001953125,77.36298370361328,116.11138153076172,168.13648986816406,27.94672203063965,164.28016662597656,166.82183837890625,94.22647094726562,18.83112144470215,602.8679809570312,207.8300018310547,194.52139282226562,567.598876953125,259.2002258300781,38.83037567138672,67.60053253173828,114.93771362304688
2024-08-14,221.23309326171875,108.3018798828125,315.620361328125,539.7899780273438,315.4075622558594,170.10000610351562,156.2801513671875,38.1048469543457,46.843685150146484,333.5467834472656,860.6143188476562,254.2298126220703,44.493099212646484,140.0704803466797,85.9192886352539,167.117919921875,161.44969177246094,349.4433898925781,194.52088928222656,189.55332946777344,19.920000076293945,206.6132049560547,67.10511779785156,447.00567626953125,927.2435302734375,234.3698272705078,458.1460266113281,266.4310302734375,79.77207946777344,525.366455078125,110.97050476074219,414.4477233886719,76.36280822753906,661.6799926757812,77.3826904296875,118.05091094970703,169.44358825683594,27.975780487060547,165.76300048828125,164.53807067871094,92.26136779785156,18.937236785888672,600.7626342773438,201.3800048828125,192.90408325195312,572.966064453125,260.2066345214844,38.94464111328125,68.12641143798828,116.00068664550781
2024-08-15,224.22650146484375,109.33670806884766,320.8506164550781,554.1599731445312,318.0072326660156,177.58999633789062,164.6446990966797,38.32084274291992,47.52103805541992,341.5003662109375,875.2186889648438,261.6678771972656,47.51870346069336,142.13275146484375,88.39830017089844,169.09805297851562,162.58560180664062,353.77630615234375,195.36749267578125,191.1598663330078,20.690000534057617,207.90060424804688,67.17361450195312,451.9197692871094,928.4395751953125,236.7565460205078,466.6585998535156,270.0863037109375,81.6361083984375,535.9083862304688,110.70671081542969,419.34808349609375,75.77548217773438,663.219970703125,81.30504608154297,122.8297348022461,168.28282165527344,27.81110382080078,164.89881896972656,170.63136291503906,93.2242660522461,18.41629409790039,602.3490600585938,214.13999938964844,199.1366424560547,572.9067993164062,265.84637451171875,38.12575912475586,72.61128997802734,116.71832275390625
2024-08-16,225.5535888671875,109.39584350585938,322.6170654296875,553.4600219726562,316.3341979980469,177.05999755859375,164.2383575439453,38.625213623046875,47.7629508972168,339.3662414550781,868.4751586914062,261.7873840332031,48.429325103759766,142.5878143310547,88.90605163574219,168.58062744140625,164.14999389648438,355.73150634765625,196.47607421875,190.9923095703125,20.8700008392334,210.2788543701172,67.69221496582031,452.5934753417969,919.011474609375,237.83154296875,466.8278503417969,273.64324951171875,82.56322479248047,526.0245971679688,111.05843353271484,416.7983093261719,76.91097259521484,674.0700073242188,82.02447509765625,124.54930114746094,168.38035583496094,27.4139404296875,164.869384765625,169.489501953125,93.71851348876953,18.657474517822266,602.638427734375,216.1199951171875,197.75601196289062,570.9991455078125,266.42431640625,38.66850280761719,73.08692169189453,116.16780853271484
2024-08-19,225.3939208984375,110.2828369140625,325.1038818359375,563.1199951171875,322.7604675292969,178.22000122070312,166.21058654785156,38.949214935302734,47.70488739013672,340.5221862792969,870.2308349609375,264.2468566894531,48.93849182128906,143.7528839111328,90.41934204101562,170.08316040039062,167.79685974121094,356.7238464355469,197.01055908203125,191.92864990234375,21.520000457763672,211.7333221435547,67.49651336669922,454.3371887207031,918.7025146484375,239.86318969726562,464.9361877441406,282.5456237792969,82.77792358398438,527.8796997070312,111.79119873046875,419.8460693359375,77.67450714111328,688.530029296875,82.07374572753906,129.9679718017578,169.5509033203125,27.898286819458008,165.38983154296875,171.5369873046875,91.23741149902344,18.80217933654785,606.2503662109375,222.72000122070312,197.8842315673828,572.0864868164062,265.517578125,38.79228973388672,73.3555908203125,116.5217056274414
2024-08-20,226.0125732421875,109.1691665649414,326.0216369628906,562.25,323.3312683105469,178.8800048828125,164.46630859375,37.987022399902344,47.39524459838867,339.1883544921875,874.071533203125,260.7219543457031,49.19307327270508,141.65771484375,89.34410858154297,169.1478271484375,168.35487365722656,360.8504333496094,198.0300750732422,193.20994567871094,20.989999771118164,210.81936645507812,67.88790130615234,453.8319396972656,946.767578125,237.02284240722656,467.0668029785156,280.6590576171875,83.32444763183594,525.33642578125,112.49465942382812,423.10302734375,77.31232452392578,698.5399780273438,82.34968566894531,127.21864318847656,171.53103637695312,27.99515724182129,167.34405517578125,169.42059326171875,91.93923950195312,18.80217933654785,613.1749267578125,221.10000610351562,199.7382049560547,573.934814453125,267.08197021484375,38.89702606201172,74.17153930664062,112.63863372802734
2024-08-21,225.90281677246094,109.78019714355469,329.2091369628906,565.7899780273438,323.9217224121094,180.11000061035156,164.29782104492188,38.045928955078125,46.87271499633789,338.8623046875,879.27880859375,259.9751892089844,49.39869689941406,142.27452087402344,90.31978607177734,170.35182189941406,167.02963256835938,363.98468017578125,199.36630249023438,194.3729705810547,21.40999984741211,210.8979949951172,68.07382202148438,457.4778747558594,948.7608032226562,239.0347442626953,465.9516906738281,284.6679992675781,85.43244934082031,533.744140625,113.36421203613281,422.4456787109375,77.95838928222656,697.1199951171875,82.78331756591797,128.46835327148438,170.90676879882812,28.12108612060547,167.09854125976562,171.4976043701172,91.71188354492188,18.85041618347168,608.814697265625,223.27000427246094,205.48756408691406,571.3845825195312,267.24139404296875,39.087467193603516,74.8680648803711,111.92100524902344
